"CUST_ID","CUST_GENDER","CUST_YEAR_OF_BIRTH","CUST_MARITAL_STATUS","CUST_INCOME_LEVEL","CUST_CREDIT_LIMIT"
"2287","M","1949","single","&quot;I: 170,000 - 189,999&quot;","9000"
"5842","M","1948","single","&quot;I: 170,000 - 189,999&quot;","11000"
"9397","M","1950","single","&quot;I: 170,000 - 189,999&quot;","1500"
"12953","M","1951","single","&quot;I: 170,000 - 189,999&quot;","7000"
"16508","M","1956","single","&quot;I: 170,000 - 189,999&quot;","9000"
"20064","M","1955","single","&quot;I: 170,000 - 189,999&quot;","1500"
"23620","M","1964","single","&quot;I: 170,000 - 189,999&quot;","7000"
"27175","M","1983","single","&quot;I: 170,000 - 189,999&quot;","9000"
"30730","M","1952","single","&quot;I: 170,000 - 189,999&quot;","1500"
"34285","M","1970","single","&quot;I: 170,000 - 189,999&quot;","7000"
"38731","M","1955","","&quot;C: 50,000 - 69,999&quot;","3000"
"42287","M","1950","married","&quot;C: 50,000 - 69,999&quot;","5000"
"16069","M","1966","","&quot;C: 50,000 - 69,999&quot;","3000"
"46065","M","1957","","&quot;C: 50,000 - 69,999&quot;","3000"
"49620","M","1968","married","&quot;C: 50,000 - 69,999&quot;","5000"
"3176","M","1962","","&quot;C: 50,000 - 69,999&quot;","3000"
"6732","M","1979","","&quot;C: 50,000 - 69,999&quot;","3000"
"10287","M","1948","married","&quot;C: 50,000 - 69,999&quot;","5000"
"13843","M","1951","","&quot;C: 50,000 - 69,999&quot;","3000"
"17398","M","1938","","&quot;C: 50,000 - 69,999&quot;","3000"
"20953","M","1939","married","&quot;C: 50,000 - 69,999&quot;","5000"
"24510","M","1940","","&quot;C: 50,000 - 69,999&quot;","3000"
"5810","F","1971","single","&quot;H: 150,000 - 169,999&quot;","10000"
"9365","F","1962","single","&quot;H: 150,000 - 169,999&quot;","3000"
"24480","M","1953","","&quot;B: 30,000 - 49,999&quot;","1500"
"28035","M","1980","single","&quot;B: 30,000 - 49,999&quot;","1500"
"31590","M","1971","married","&quot;B: 30,000 - 49,999&quot;","1500"
"35146","M","1959","","&quot;B: 30,000 - 49,999&quot;","1500"
"38703","M","1954","","&quot;A: Below 30,000&quot;","1500"
"42259","M","1921","single","&quot;A: Below 30,000&quot;","1500"
"15781","M","1966","married","&quot;A: Below 30,000&quot;","1500"
"46037","M","1960","","&quot;A: Below 30,000&quot;","1500"
"49592","M","1977","single","&quot;A: Below 30,000&quot;","1500"
"3148","M","1946","married","&quot;A: Below 30,000&quot;","1500"
"6704","M","1949","","&quot;A: Below 30,000&quot;","1500"
"10259","M","1932","single","&quot;A: Below 30,000&quot;","1500"
"13815","M","1935","married","&quot;A: Below 30,000&quot;","1500"
"17370","M","1934","","&quot;A: Below 30,000&quot;","1500"
"20925","M","1930","single","&quot;A: Below 30,000&quot;","1500"
"24482","M","1976","married","&quot;A: Below 30,000&quot;","1500"
"28037","M","1951","","&quot;A: Below 30,000&quot;","1500"
"31592","M","1953","single","&quot;A: Below 30,000&quot;","1500"
"35148","M","1948","married","&quot;A: Below 30,000&quot;","1500"
"36037","M","1962","","&quot;A: Below 30,000&quot;","1500"
"39592","M","1978","single","&quot;A: Below 30,000&quot;","1500"
"43147","M","1926","married","&quot;A: Below 30,000&quot;","1500"
"24670","M","1974","","&quot;A: Below 30,000&quot;","1500"
"46926","M","1927","single","&quot;A: Below 30,000&quot;","1500"
"50481","M","1950","married","&quot;A: Below 30,000&quot;","1500"
"4037","M","1917","","&quot;A: Below 30,000&quot;","1500"
"7592","M","1940","single","&quot;A: Below 30,000&quot;","1500"
"11148","M","1942","married","&quot;A: Below 30,000&quot;","1500"
"14704","M","1919","","&quot;A: Below 30,000&quot;","1500"
"18259","M","1924","single","&quot;A: Below 30,000&quot;","1500"
"21814","M","1923","married","&quot;A: Below 30,000&quot;","1500"
"25370","M","1956","","&quot;A: Below 30,000&quot;","1500"
"28926","M","1975","single","&quot;A: Below 30,000&quot;","1500"
"32481","M","1920","married","&quot;A: Below 30,000&quot;","1500"
"37815","M","1945","married","&quot;A: Below 30,000&quot;","1500"
"41370","M","1964","","&quot;A: Below 30,000&quot;","1500"
"44925","M","1955","single","&quot;A: Below 30,000&quot;","1500"
"19157","F","1981","married","&quot;K: 250,000 - 299,999&quot;","9000"
"48102","F","1978","single","&quot;K: 250,000 - 299,999&quot;","9000"
"22712","F","1961","single","&quot;K: 250,000 - 299,999&quot;","9000"
"26268","F","1958","single","&quot;K: 250,000 - 299,999&quot;","11000"
"29823","F","1958","married","&quot;K: 250,000 - 299,999&quot;","9000"
"33379","F","1982","single","&quot;K: 250,000 - 299,999&quot;","9000"
"38712","F","1959","","&quot;K: 250,000 - 299,999&quot;","9000"
"34282","M","1949","","&quot;A: Below 30,000&quot;","1500"
"38727","M","1942","married","&quot;A: Below 30,000&quot;","1500"
"42283","M","1919","","&quot;A: Below 30,000&quot;","1500"
"16025","M","1930","single","&quot;A: Below 30,000&quot;","1500"
"46061","M","1976","married","&quot;A: Below 30,000&quot;","1500"
"49616","M","1951","","&quot;A: Below 30,000&quot;","1500"
"3172","M","1953","single","&quot;A: Below 30,000&quot;","1500"
"6728","M","1948","married","&quot;A: Below 30,000&quot;","1500"
"10283","M","1954","","&quot;A: Below 30,000&quot;","1500"
"13839","M","1921","single","&quot;A: Below 30,000&quot;","1500"
"17394","M","1973","married","&quot;A: Below 30,000&quot;","1500"
"20949","M","1974","","&quot;A: Below 30,000&quot;","1500"
"24506","M","1927","single","&quot;A: Below 30,000&quot;","1500"
"28061","M","1950","married","&quot;A: Below 30,000&quot;","1500"
"31616","M","1917","","&quot;A: Below 30,000&quot;","1500"
"35172","M","1940","single","&quot;A: Below 30,000&quot;","1500"
"29806","F","1970","single","&quot;I: 170,000 - 189,999&quot;","7000"
"33362","F","1986","single","&quot;I: 170,000 - 189,999&quot;","9000"
"38695","F","1963","single","&quot;I: 170,000 - 189,999&quot;","9000"
"42251","F","1974","single","&quot;I: 170,000 - 189,999&quot;","1500"
"15703","F","1955","single","&quot;I: 170,000 - 189,999&quot;","7000"
"46029","F","1954","single","&quot;I: 170,000 - 189,999&quot;","9000"
"49584","F","1952","single","&quot;I: 170,000 - 189,999&quot;","1500"
"3140","F","1980","single","&quot;I: 170,000 - 189,999&quot;","7000"
"6696","F","1951","single","&quot;I: 170,000 - 189,999&quot;","9000"
"10251","F","1955","single","&quot;I: 170,000 - 189,999&quot;","1500"
"13807","F","1952","single","&quot;I: 170,000 - 189,999&quot;","7000"
"17362","F","1965","single","&quot;I: 170,000 - 189,999&quot;","9000"
"20917","F","1971","single","&quot;I: 170,000 - 189,999&quot;","1500"
"24474","F","1954","single","&quot;I: 170,000 - 189,999&quot;","7000"
"28029","F","1953","single","&quot;I: 170,000 - 189,999&quot;","9000"
"31584","F","1953","single","&quot;I: 170,000 - 189,999&quot;","1500"
"35140","F","1972","single","&quot;I: 170,000 - 189,999&quot;","7000"
"37807","F","1966","single","&quot;I: 170,000 - 189,999&quot;","7000"
"41362","F","1950","single","&quot;I: 170,000 - 189,999&quot;","9000"
"44917","F","1979","single","&quot;I: 170,000 - 189,999&quot;","1500"
"6814","F","1975","single","&quot;I: 170,000 - 189,999&quot;","1500"
"42369","F","1949","single","&quot;I: 170,000 - 189,999&quot;","9000"
"48695","F","1949","single","&quot;I: 170,000 - 189,999&quot;","11000"
"2252","F","1967","single","&quot;I: 170,000 - 189,999&quot;","1500"
"5807","F","1952","single","&quot;I: 170,000 - 189,999&quot;","7000"
"9362","F","1973","single","&quot;I: 170,000 - 189,999&quot;","9000"
"12918","F","1955","single","&quot;I: 170,000 - 189,999&quot;","1500"
"16473","F","1976","single","&quot;I: 170,000 - 189,999&quot;","7000"
"11109","F","1958","","&quot;G: 130,000 - 149,999&quot;","10000"
"14665","F","1985","single","&quot;G: 130,000 - 149,999&quot;","3000"
"18220","F","1976","married","&quot;G: 130,000 - 149,999&quot;","5000"
"21775","F","1964","","&quot;G: 130,000 - 149,999&quot;","10000"
"25331","F","1942","single","&quot;G: 130,000 - 149,999&quot;","5000"
"28887","F","1977","married","&quot;G: 130,000 - 149,999&quot;","5000"
"32442","F","1949","","&quot;G: 130,000 - 149,999&quot;","15000"
"37776","F","1941","","&quot;G: 130,000 - 149,999&quot;","15000"
"41331","F","1946","single","&quot;G: 130,000 - 149,999&quot;","5000"
"15503","M","1939","","&quot;B: 30,000 - 49,999&quot;","1500"
"46009","M","1970","single","&quot;B: 30,000 - 49,999&quot;","1500"
"49564","M","1968","married","&quot;B: 30,000 - 49,999&quot;","1500"
"3120","M","1928","","&quot;B: 30,000 - 49,999&quot;","1500"
"6676","M","1942","single","&quot;B: 30,000 - 49,999&quot;","1500"
"10231","M","1960","married","&quot;B: 30,000 - 49,999&quot;","1500"
"13787","M","1945","","&quot;B: 30,000 - 49,999&quot;","1500"
"17342","M","1966","single","&quot;B: 30,000 - 49,999&quot;","1500"
"20897","M","1948","married","&quot;B: 30,000 - 49,999&quot;","1500"
"24454","M","1969","","&quot;B: 30,000 - 49,999&quot;","1500"
"28009","M","1962","single","&quot;B: 30,000 - 49,999&quot;","1500"
"31564","M","1936","married","&quot;B: 30,000 - 49,999&quot;","1500"
"35120","M","1953","","&quot;B: 30,000 - 49,999&quot;","1500"
"36898","M","1949","married","&quot;B: 30,000 - 49,999&quot;","1500"
"40453","M","1955","","&quot;B: 30,000 - 49,999&quot;","1500"
"44008","M","1925","single","&quot;B: 30,000 - 49,999&quot;","1500"
"33280","M","1967","married","&quot;B: 30,000 - 49,999&quot;","1500"
"47787","M","1961","","&quot;B: 30,000 - 49,999&quot;","1500"
"1343","M","1978","single","&quot;B: 30,000 - 49,999&quot;","1500"
"4898","M","1947","married","&quot;B: 30,000 - 49,999&quot;","1500"
"8453","M","1950","","&quot;B: 30,000 - 49,999&quot;","1500"
"12008","M","1935","single","&quot;B: 30,000 - 49,999&quot;","1500"
"15565","M","1937","married","&quot;B: 30,000 - 49,999&quot;","1500"
"19120","M","1937","","&quot;B: 30,000 - 49,999&quot;","1500"
"47725","M","1956","single","&quot;B: 30,000 - 49,999&quot;","1500"
"22675","M","1933","single","&quot;B: 30,000 - 49,999&quot;","1500"
"26231","M","1977","married","&quot;B: 30,000 - 49,999&quot;","1500"
"29786","M","1952","","&quot;B: 30,000 - 49,999&quot;","1500"
"33342","M","1954","single","&quot;B: 30,000 - 49,999&quot;","1500"
"38676","M","1959","single","&quot;I: 170,000 - 189,999&quot;","10000"
"42232","M","1961","single","&quot;I: 170,000 - 189,999&quot;","3000"
"15514","M","1953","single","&quot;I: 170,000 - 189,999&quot;","5000"
"46010","M","1972","single","&quot;I: 170,000 - 189,999&quot;","10000"
"49565","M","1963","single","&quot;I: 170,000 - 189,999&quot;","3000"
"3121","M","1974","single","&quot;I: 170,000 - 189,999&quot;","5000"
"32434","M","1941","single","&quot;A: Below 30,000&quot;","1500"
"38656","M","1942","married","&quot;A: Below 30,000&quot;","1500"
"42212","M","1919","","&quot;A: Below 30,000&quot;","1500"
"15324","M","1930","single","&quot;A: Below 30,000&quot;","1500"
"45990","M","1976","married","&quot;A: Below 30,000&quot;","1500"
"49545","M","1951","","&quot;A: Below 30,000&quot;","1500"
"3101","M","1953","single","&quot;A: Below 30,000&quot;","1500"
"6657","M","1948","married","&quot;A: Below 30,000&quot;","1500"
"10212","M","1954","","&quot;A: Below 30,000&quot;","1500"
"13768","M","1921","single","&quot;A: Below 30,000&quot;","1500"
"17323","M","1973","married","&quot;A: Below 30,000&quot;","1500"
"20878","M","1974","","&quot;A: Below 30,000&quot;","1500"
"24435","M","1927","single","&quot;A: Below 30,000&quot;","1500"
"27990","M","1950","married","&quot;A: Below 30,000&quot;","1500"
"31545","M","1917","","&quot;A: Below 30,000&quot;","1500"
"35101","M","1940","single","&quot;A: Below 30,000&quot;","1500"
"36879","M","1972","","&quot;A: Below 30,000&quot;","1500"
"40434","M","1943","single","&quot;A: Below 30,000&quot;","1500"
"43989","M","1939","married","&quot;A: Below 30,000&quot;","1500"
"33101","M","1968","","&quot;A: Below 30,000&quot;","1500"
"47768","M","1961","single","&quot;A: Below 30,000&quot;","1500"
"1324","M","1933","married","&quot;A: Below 30,000&quot;","1500"
"4879","M","1952","","&quot;A: Below 30,000&quot;","1500"
"33333","M","1954","married","&quot;J: 190,000 - 249,999&quot;","7000"
"36000","M","1979","married","&quot;J: 190,000 - 249,999&quot;","7000"
"39555","M","1967","","&quot;J: 190,000 - 249,999&quot;","15000"
"43110","M","1954","single","&quot;J: 190,000 - 249,999&quot;","11000"
"24313","M","1976","married","&quot;J: 190,000 - 249,999&quot;","7000"
"46889","M","1952","","&quot;J: 190,000 - 249,999&quot;","15000"
"50444","M","1950","single","&quot;J: 190,000 - 249,999&quot;","11000"
"4000","M","1968","married","&quot;J: 190,000 - 249,999&quot;","7000"
"7555","M","1953","","&quot;J: 190,000 - 249,999&quot;","15000"
"11111","M","1974","single","&quot;J: 190,000 - 249,999&quot;","11000"
"14667","M","1956","married","&quot;J: 190,000 - 249,999&quot;","7000"
"18222","M","1977","","&quot;J: 190,000 - 249,999&quot;","15000"
"21777","M","1970","single","&quot;J: 190,000 - 249,999&quot;","11000"
"25333","M","1960","married","&quot;J: 190,000 - 249,999&quot;","7000"
"28889","M","1961","","&quot;J: 190,000 - 249,999&quot;","15000"
"32444","M","1988","single","&quot;J: 190,000 - 249,999&quot;","11000"
"38667","M","1941","","&quot;E: 90,000 - 109,999&quot;","9000"
"42223","M","1949","married","&quot;E: 90,000 - 109,999&quot;","1500"
"15435","M","1962","","&quot;E: 90,000 - 109,999&quot;","7000"
"46001","M","1934","","&quot;E: 90,000 - 109,999&quot;","9000"
"49556","M","1975","married","&quot;E: 90,000 - 109,999&quot;","1500"
"3112","M","1943","","&quot;E: 90,000 - 109,999&quot;","7000"
"42268","F","1964","married","&quot;K: 250,000 - 299,999&quot;","11000"
"15880","F","1986","","&quot;K: 250,000 - 299,999&quot;","9000"
"46046","F","1961","single","&quot;K: 250,000 - 299,999&quot;","9000"
"49601","F","1963","married","&quot;K: 250,000 - 299,999&quot;","11000"
"3157","F","1958","married","&quot;K: 250,000 - 299,999&quot;","9000"
"6713","F","1964","single","&quot;K: 250,000 - 299,999&quot;","9000"
"10268","F","1961","married","&quot;K: 250,000 - 299,999&quot;","11000"
"13824","F","1983","married","&quot;K: 250,000 - 299,999&quot;","9000"
"17379","F","1984","single","&quot;K: 250,000 - 299,999&quot;","9000"
"20934","F","1957","single","&quot;K: 250,000 - 299,999&quot;","11000"
"24491","F","1960","married","&quot;K: 250,000 - 299,999&quot;","9000"
"28046","F","1957","","&quot;K: 250,000 - 299,999&quot;","9000"
"31601","F","1950","single","&quot;K: 250,000 - 299,999&quot;","11000"
"35157","F","1952","married","&quot;K: 250,000 - 299,999&quot;","9000"
"38714","F","1934","married","&quot;C: 50,000 - 69,999&quot;","5000"
"42270","F","1974","","&quot;C: 50,000 - 69,999&quot;","3000"
"15892","F","1967","","&quot;C: 50,000 - 69,999&quot;","3000"
"46048","F","1949","married","&quot;C: 50,000 - 69,999&quot;","5000"
"49603","F","1970","","&quot;C: 50,000 - 69,999&quot;","3000"
"3159","F","1963","","&quot;C: 50,000 - 69,999&quot;","3000"
"6715","F","1939","married","&quot;C: 50,000 - 69,999&quot;","5000"
"10270","F","1954","","&quot;C: 50,000 - 69,999&quot;","3000"
"13826","F","1981","","&quot;C: 50,000 - 69,999&quot;","3000"
"17381","F","1972","married","&quot;C: 50,000 - 69,999&quot;","5000"
"20936","F","1960","","&quot;C: 50,000 - 69,999&quot;","3000"
"24493","F","1926","","&quot;C: 50,000 - 69,999&quot;","5000"
"28048","F","1973","married","&quot;C: 50,000 - 69,999&quot;","5000"
"31603","F","1937","","&quot;C: 50,000 - 69,999&quot;","3000"
"35159","F","1942","","&quot;C: 50,000 - 69,999&quot;","3000"
"37826","F","1943","","&quot;C: 50,000 - 69,999&quot;","3000"
"41381","F","1961","married","&quot;C: 50,000 - 69,999&quot;","5000"
"44936","F","1946","","&quot;C: 50,000 - 69,999&quot;","3000"
"7003","F","1927","","&quot;C: 50,000 - 69,999&quot;","3000"
"38723","F","1950","married","&quot;F: 110,000 - 129,999&quot;","1500"
"42279","F","1969","","&quot;F: 110,000 - 129,999&quot;","7000"
"15991","F","1938","single","&quot;F: 110,000 - 129,999&quot;","9000"
"46057","F","1976","married","&quot;F: 110,000 - 129,999&quot;","1500"
"49612","F","1946","","&quot;F: 110,000 - 129,999&quot;","7000"
"3168","F","1948","single","&quot;F: 110,000 - 129,999&quot;","9000"
"6724","F","1943","married","&quot;F: 110,000 - 129,999&quot;","1500"
"10279","F","1977","","&quot;F: 110,000 - 129,999&quot;","7000"
"13835","F","1948","single","&quot;F: 110,000 - 129,999&quot;","9000"
"17390","F","1949","married","&quot;F: 110,000 - 129,999&quot;","1500"
"20945","F","1946","","&quot;F: 110,000 - 129,999&quot;","7000"
"24502","F","1962","single","&quot;F: 110,000 - 129,999&quot;","9000"
"28057","F","1968","married","&quot;F: 110,000 - 129,999&quot;","1500"
"20029","F","1969","single","&quot;I: 170,000 - 189,999&quot;","9000"
"23585","F","1957","single","&quot;I: 170,000 - 189,999&quot;","1500"
"27140","F","1960","single","&quot;I: 170,000 - 189,999&quot;","7000"
"30695","F","1987","single","&quot;I: 170,000 - 189,999&quot;","9000"
"34250","F","1978","single","&quot;I: 170,000 - 189,999&quot;","1500"
"36029","F","1953","single","&quot;I: 170,000 - 189,999&quot;","9000"
"39584","F","1981","single","&quot;I: 170,000 - 189,999&quot;","1500"
"43139","F","1982","single","&quot;I: 170,000 - 189,999&quot;","7000"
"24592","F","1985","single","&quot;I: 170,000 - 189,999&quot;","9000"
"46918","F","1954","single","&quot;I: 170,000 - 189,999&quot;","1500"
"33372","F","1969","","&quot;E: 90,000 - 109,999&quot;","3000"
"36929","M","1947","single","&quot;F: 110,000 - 129,999&quot;","9000"
"40484","M","1945","married","&quot;F: 110,000 - 129,999&quot;","1500"
"44039","M","1949","","&quot;F: 110,000 - 129,999&quot;","7000"
"33591","M","1962","single","&quot;F: 110,000 - 129,999&quot;","9000"
"47818","M","1968","married","&quot;F: 110,000 - 129,999&quot;","1500"
"1374","M","1942","","&quot;F: 110,000 - 129,999&quot;","7000"
"4929","M","1944","single","&quot;F: 110,000 - 129,999&quot;","9000"
"8484","M","1950","married","&quot;F: 110,000 - 129,999&quot;","1500"
"12039","M","1969","","&quot;F: 110,000 - 129,999&quot;","7000"
"15596","M","1960","single","&quot;F: 110,000 - 129,999&quot;","9000"
"19151","M","1971","married","&quot;F: 110,000 - 129,999&quot;","1500"
"48036","M","1946","","&quot;F: 110,000 - 129,999&quot;","7000"
"22706","M","1965","","&quot;F: 110,000 - 129,999&quot;","7000"
"26262","M","1982","single","&quot;F: 110,000 - 129,999&quot;","9000"
"29817","M","1951","married","&quot;F: 110,000 - 129,999&quot;","1500"
"33373","M","1954","","&quot;F: 110,000 - 129,999&quot;","7000"
"36040","M","1977","","&quot;F: 110,000 - 129,999&quot;","7000"
"39595","M","1948","single","&quot;F: 110,000 - 129,999&quot;","9000"
"43150","M","1949","married","&quot;F: 110,000 - 129,999&quot;","1500"
"24703","M","1973","","&quot;F: 110,000 - 129,999&quot;","7000"
"46929","M","1966","single","&quot;F: 110,000 - 129,999&quot;","9000"
"50484","M","1948","married","&quot;F: 110,000 - 129,999&quot;","1500"
